mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,cluster_asw_n_obs,calinski_harabasz_raw,davies_bouldin_raw,ch_dbi_n_obs,section_ari_raw,section_nmi_raw,section_asw_raw,section_asw_n_obs_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,section_asw_n_obs_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
independent,Mouse_Thymus3,6,4646,128,0.1705247312784195,0.5852623656392097,2607,816.9437768236234,2.296044002308772,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_Mouse_Thymus3.csv,0.1837322115898132,0.5918661057949066,546.2651833787089,2.421384151521258,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Thymus3.csv,0.01320748031139371,0.006603740155696869,-270.67859344491444,0.12534014921248593,,,
independent,Mouse_Thymus3,7,4646,128,0.1821303367614746,0.5910651683807373,2607,732.2717313427476,2.181244877521279,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_Mouse_Thymus3.csv,0.1596236079931259,0.579811803996563,498.8265940926753,2.307415797932108,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Thymus3.csv,-0.02250672876834872,-0.011253364384174347,-233.44513725007226,0.126170920410829,,,
independent,Mouse_Thymus3,8,4646,128,0.1871086508035659,0.593554325401783,2607,669.0563911277707,2.067196232993177,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_Mouse_Thymus3.csv,0.1652647107839584,0.5826323553919792,462.8487941409272,2.1664186865505486,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Thymus3.csv,-0.02184394001960749,-0.010921970009803772,-206.20759698684344,0.0992224535573718,,,
independent,Mouse_Thymus3,9,4646,128,0.1779968291521072,0.5889984145760536,2607,617.7499910243016,2.083536234515828,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_Mouse_Thymus3.csv,0.1606413722038269,0.5803206861019135,432.01788527555146,2.229524441999134,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Thymus3.csv,-0.017355456948280307,-0.008677728474140167,-185.73210574875014,0.14598820748330565,,,
independent,Mouse_Thymus3,10,4646,128,0.163133442401886,0.581566721200943,2607,577.8735913415837,2.1434330397119727,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_Mouse_Thymus3.csv,0.1343763470649719,0.567188173532486,406.3448134741449,2.217363371803839,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Thymus3.csv,-0.02875709533691409,-0.014378547668457031,-171.5287778674388,0.07393033209186628,,,
independent,Mouse_Thymus3,11,4646,128,0.1586533188819885,0.5793266594409943,2607,541.2383444425205,2.1386625424978423,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_Mouse_Thymus3.csv,0.140683576464653,0.5703417882323265,385.8045790733159,2.2162907916396333,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Thymus3.csv,-0.01796974241733551,-0.008984871208667755,-155.43376536920465,0.077628249141791,,,
independent,Mouse_Thymus3,12,4646,128,0.1359061598777771,0.5679530799388885,2607,514.9498775841574,2.1207729391186074,4646,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_Mouse_Thymus3.csv,0.1459458023309707,0.5729729011654854,368.9765134779992,2.1272905687333155,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Thymus3.csv,0.010039642453193609,0.005019821226596832,-145.97336410615821,0.0065176296147080315,,,
independent,Mouse_Thymus4,2,4228,128,0.3255237638950348,0.6627618819475174,2372,2068.032332632301,1.1833338920580885,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_Mouse_Thymus4.csv,0.2467395067214965,0.6233697533607483,1263.4892226007562,1.5061197965545172,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_Mouse_Thymus4.csv,-0.07878425717353829,-0.039392128586769104,-804.5431100315448,0.32278590449642874,,,
independent,Mouse_Thymus4,3,4228,128,0.2487512528896331,0.6243756264448166,2372,1317.6006859144277,2.3343913771964826,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_Mouse_Thymus4.csv,0.209500640630722,0.604750320315361,827.7125044534749,2.6150628106817524,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_Mouse_Thymus4.csv,-0.039250612258911105,-0.019625306129455566,-489.88818146095275,0.2806714334852698,,,
independent,Mouse_Thymus4,4,4228,128,0.2333471328020095,0.6166735664010048,2372,1017.5048908632872,2.2722580891572632,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_Mouse_Thymus4.csv,0.1830628663301468,0.5915314331650734,652.416882969025,2.414330083118681,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_Mouse_Thymus4.csv,-0.05028426647186271,-0.025142133235931396,-365.0880078942622,0.14207199396141768,,,
independent,Mouse_Thymus4,5,4228,128,0.2328603416681289,0.6164301708340645,2372,845.4683452494588,2.121951461705001,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_Mouse_Thymus4.csv,0.1869491040706634,0.5934745520353317,556.2304883622678,2.3595077336284875,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_Mouse_Thymus4.csv,-0.045911237597465515,-0.022955618798732758,-289.237856887191,0.2375562719234865,,,
independent,Mouse_Thymus4,6,4228,128,0.1762286275625229,0.5881143137812614,2372,737.1537089663731,2.203055630325466,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_Mouse_Thymus4.csv,0.1494675129652023,0.5747337564826012,486.258979065563,2.4030041824097914,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Thymus4.csv,-0.026761114597320584,-0.013380557298660278,-250.8947299008101,0.19994855208432538,,,
independent,Mouse_Thymus4,7,4228,128,0.169470727443695,0.5847353637218475,2372,651.8756419076251,2.337197739024796,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_Mouse_Thymus4.csv,0.148805022239685,0.5744025111198425,441.2112982101888,2.441469494328328,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Thymus4.csv,-0.02066570520401001,-0.010332852602005005,-210.66434369743632,0.10427175530353194,,,
independent,Mouse_Thymus4,8,4228,128,0.1835692822933197,0.5917846411466599,2372,592.2232253745119,2.171935110506468,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_Mouse_Thymus4.csv,0.1584235578775406,0.5792117789387703,408.1776309686393,2.280212133655352,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Thymus4.csv,-0.025145724415779114,-0.012572862207889557,-184.04559440587263,0.10827702314888388,,,
independent,Mouse_Thymus4,9,4228,128,0.1454942971467971,0.5727471485733986,2372,546.9522657818093,2.1501290753063227,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_Mouse_Thymus4.csv,0.0989876314997673,0.5494938157498837,378.6684245488619,2.2882495706529906,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Thymus4.csv,-0.04650666564702979,-0.02325333282351494,-168.2838412329474,0.13812049534666793,,,
independent,Mouse_Thymus4,10,4228,128,0.1481151133775711,0.5740575566887856,2372,507.1007152075528,2.16872246698917,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_Mouse_Thymus4.csv,0.1044234186410904,0.5522117093205452,355.6076949156333,2.309911187787187,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Thymus4.csv,-0.04369169473648071,-0.021845847368240356,-151.4930202919195,0.14118872079801736,,,
independent,Mouse_Thymus4,11,4228,128,0.1021193042397499,0.551059652119875,2372,477.1007607948148,2.221360559252995,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_Mouse_Thymus4.csv,0.0784311294555664,0.5392155647277832,332.9189502733066,2.3899848013409706,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Thymus4.csv,-0.02368817478418349,-0.011844087392091751,-144.18181052150817,0.16862424208797577,,,
independent,Mouse_Thymus4,12,4228,128,0.0976135358214378,0.5488067679107189,2372,448.6818721857511,2.255558640259572,4228,,,,0,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_Mouse_Thymus4.csv,0.1053486093878746,0.5526743046939373,315.86987874760564,2.244976952442397,,,,0,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_thymus_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Thymus4.csv,0.007735073566436809,0.003867536783218384,-132.81199343814546,-0.01058168781717539,,,
