section,cluster,count,fraction
dataset1,0,281,0.13198684828558008
dataset1,1,148,0.06951620479098168
dataset1,2,94,0.04415218412400188
dataset1,3,113,0.05307656176608737
dataset1,4,62,0.02912165335838422
dataset1,5,167,0.07844058243306717
dataset1,6,67,0.03147017379051198
dataset1,7,190,0.08924377642085486
dataset1,8,124,0.05824330671676844
dataset1,9,157,0.07374354156881165
dataset1,10,83,0.038985439173320806
dataset1,11,41,0.01925786754344763
dataset1,12,173,0.08125880695162048
dataset1,13,57,0.02677313292625646
dataset1,14,212,0.099577266322217
dataset1,15,160,0.0751526538280883
dataset2,0,38,0.019497178040020522
dataset2,1,179,0.0918419702411493
dataset2,2,105,0.053873781426372495
dataset2,3,191,0.09799897383273473
dataset2,4,104,0.05336069779374038
dataset2,5,98,0.050282195997947664
dataset2,6,60,0.03078501795792714
dataset2,7,51,0.02616726526423807
dataset2,8,427,0.21908671113391484
dataset2,9,41,0.02103642893791688
dataset2,10,58,0.029758850692662903
dataset2,11,175,0.08978963571062083
dataset2,12,86,0.044125192406362236
dataset2,13,113,0.05797845048742945
dataset2,14,165,0.08465879938429964
dataset2,15,58,0.029758850692662903
dataset3,0,142,0.0799099606077659
dataset3,1,91,0.051209904333145755
dataset3,2,126,0.07090602138435566
dataset3,3,130,0.07315700619020822
dataset3,4,57,0.032076533483398985
dataset3,5,74,0.04164321890827237
dataset3,6,128,0.07203151378728194
dataset3,7,48,0.027011817670230726
dataset3,8,169,0.09510410804727068
dataset3,9,148,0.08328643781654474
dataset3,10,183,0.10298255486775464
dataset3,11,96,0.05402363534046145
dataset3,12,131,0.07371975239167136
dataset3,13,38,0.021384355655599326
dataset3,14,151,0.08497467642093416
dataset3,15,65,0.03657850309510411
dataset4,0,26,0.02058590657165479
dataset4,1,75,0.05938242280285035
dataset4,2,51,0.040380047505938245
dataset4,3,95,0.07521773555027712
dataset4,4,72,0.057007125890736345
dataset4,5,40,0.03167062549485352
dataset4,6,49,0.038796516231195566
dataset4,7,70,0.055423594615993665
dataset4,8,103,0.08155186064924783
dataset4,9,55,0.043547110055423596
dataset4,10,84,0.0665083135391924
dataset4,11,132,0.10451306413301663
dataset4,12,102,0.08076009501187649
dataset4,13,119,0.09422011084718923
dataset4,14,79,0.0625494853523357
dataset4,15,111,0.08788598574821853
