section,cluster,count,fraction
CRC_003_bin20,0,12199,0.0733646461669844
CRC_003_bin20,1,10600,0.06374827849578119
CRC_003_bin20,2,9145,0.05499792517395462
CRC_003_bin20,3,8490,0.051058762681998326
CRC_003_bin20,4,8551,0.05142561598277594
CRC_003_bin20,5,10928,0.065720866736028
CRC_003_bin20,6,4627,0.027826724962262222
CRC_003_bin20,7,6421,0.03861582039824632
CRC_003_bin20,8,8694,0.05228561634361525
CRC_003_bin20,9,11748,0.07065233733664504
CRC_003_bin20,10,7655,0.046037082253321225
CRC_003_bin20,11,7426,0.04465987887827086
CRC_003_bin20,12,9338,0.056158624961660825
CRC_003_bin20,13,2149,0.012924061366739036
CRC_003_bin20,14,6883,0.041394283102496404
CRC_003_bin20,15,9121,0.05485358944905851
CRC_003_bin20,16,6321,0.03801442154451254
CRC_003_bin20,17,7639,0.04594085843672382
CRC_003_bin20,18,10229,0.061517088748428844
CRC_003_bin20,19,8115,0.04880351698049663
CRC_006_bin20,0,15900,0.035642632174760984
CRC_006_bin20,1,23082,0.05174234187785113
CRC_006_bin20,2,23049,0.05166836660352615
CRC_006_bin20,3,19843,0.04448155661910579
CRC_006_bin20,4,18588,0.041668254519777174
CRC_006_bin20,5,24294,0.054459251953059326
CRC_006_bin20,6,24328,0.05453546890236385
CRC_006_bin20,7,27682,0.062054046783756825
CRC_006_bin20,8,25161,0.05640278416032459
CRC_006_bin20,9,19601,0.043939071274055976
CRC_006_bin20,10,28315,0.06347302704580862
CRC_006_bin20,11,28444,0.0637622031181699
CRC_006_bin20,12,15875,0.035586590300272364
CRC_006_bin20,13,24951,0.055932032414620206
CRC_006_bin20,14,22379,0.050166444367231194
CRC_006_bin20,15,13512,0.0302895123236082
CRC_006_bin20,16,22003,0.04932357457492238
CRC_006_bin20,17,23463,0.052596420045057664
CRC_006_bin20,18,19692,0.04414306369719454
CRC_006_bin20,19,25933,0.05813335724453311
