section,cluster,count,fraction
dataset1,0,20,0.009394081728511038
dataset1,1,202,0.09488022545796149
dataset1,2,179,0.08407703147017379
dataset1,3,22,0.010333489901362142
dataset1,5,36,0.016909347111319868
dataset1,6,103,0.04837952090183185
dataset1,7,677,0.31798966651009863
dataset1,8,6,0.0028182245185533112
dataset1,9,226,0.10615312353217474
dataset1,10,49,0.023015500234852042
dataset1,11,148,0.06951620479098168
dataset1,12,3,0.0014091122592766556
dataset1,13,30,0.014091122592766557
dataset1,14,345,0.1620479098168154
dataset1,15,83,0.038985439173320806
dataset2,0,59,0.030271934325295024
dataset2,1,208,0.10672139558748076
dataset2,2,94,0.04822986146741919
dataset2,3,69,0.03540277065161621
dataset2,5,3,0.0015392508978963571
dataset2,6,76,0.038994356080041044
dataset2,7,65,0.033350436121087734
dataset2,8,302,0.15495125705489995
dataset2,9,77,0.03950743971267317
dataset2,10,43,0.022062596203181118
dataset2,11,91,0.04669061056952283
dataset2,13,691,0.35454079014879425
dataset2,14,58,0.029758850692662903
dataset2,15,113,0.05797845048742945
dataset3,0,75,0.04220596510973551
dataset3,1,160,0.09003939223410241
dataset3,2,25,0.014068655036578503
dataset3,3,472,0.26561620709060213
dataset3,4,8,0.004501969611705121
dataset3,5,63,0.03545301069217783
dataset3,6,37,0.020821609454136185
dataset3,7,4,0.0022509848058525606
dataset3,8,465,0.26167698368036013
dataset3,9,21,0.011817670230725942
dataset3,10,45,0.025323579065841307
dataset3,11,173,0.09735509285312324
dataset3,13,132,0.0742824985931345
dataset3,14,7,0.0039392234102419805
dataset3,15,90,0.050647158131682614
dataset4,0,23,0.018210609659540775
dataset4,1,5,0.00395882818685669
dataset4,2,3,0.0023752969121140144
dataset4,4,391,0.3095803642121932
dataset4,5,348,0.2755344418052256
dataset4,7,3,0.0023752969121140144
dataset4,10,3,0.0023752969121140144
dataset4,11,154,0.12193190815518606
dataset4,12,330,0.26128266033254155
dataset4,14,3,0.0023752969121140144
