section,cluster,count,fraction
CRC_003_bin20,0,2266,0.013627698025607564
CRC_003_bin20,1,10513,0.0632250614930328
CRC_003_bin20,2,7080,0.04257903884435196
CRC_003_bin20,3,9215,0.05541890437156827
CRC_003_bin20,4,8735,0.0525321898736461
CRC_003_bin20,5,9178,0.05519638679568677
CRC_003_bin20,6,6498,0.03907889751562134
CRC_003_bin20,7,9099,0.05472128170123708
CRC_003_bin20,8,9488,0.0570607232422615
CRC_003_bin20,9,7746,0.04658435521021897
CRC_003_bin20,10,6152,0.03699805748170244
CRC_003_bin20,11,11719,0.07047793166906224
CRC_003_bin20,12,8403,0.050535545679249935
CRC_003_bin20,13,8460,0.050878343025878195
CRC_003_bin20,14,5929,0.0356569380378761
CRC_003_bin20,15,7286,0.04381792048304356
CRC_003_bin20,16,9517,0.0572351289098443
CRC_003_bin20,17,11862,0.07133793202990155
CRC_003_bin20,18,6698,0.04028169522308891
CRC_003_bin20,19,10435,0.06275597038712044
CRC_006_bin20,0,25185,0.05645658435983367
CRC_006_bin20,1,24796,0.055584572792790776
CRC_006_bin20,2,17986,0.04031876618209126
CRC_006_bin20,3,28209,0.06323540949797689
CRC_006_bin20,4,24773,0.055533014268261245
CRC_006_bin20,5,28996,0.06499960770687858
CRC_006_bin20,6,17119,0.03837523397482599
CRC_006_bin20,7,16078,0.03604165032111994
CRC_006_bin20,8,27628,0.06193299633486141
CRC_006_bin20,9,21542,0.048290162409352265
CRC_006_bin20,10,22902,0.05133884038153308
CRC_006_bin20,11,21948,0.04920028245104742
CRC_006_bin20,12,19776,0.0443313643954763
CRC_006_bin20,13,23610,0.05292594626705074
CRC_006_bin20,14,21655,0.048543471682040824
CRC_006_bin20,15,22451,0.050327844965758414
CRC_006_bin20,16,19881,0.04456674026832849
CRC_006_bin20,17,18943,0.04246404913751555
CRC_006_bin20,18,20011,0.04485815801566931
CRC_006_bin20,19,22606,0.050675304587587844
