section,cluster,count,fraction
Mouse_Spleen1,0,188,0.07320872274143302
Mouse_Spleen1,1,232,0.09034267912772585
Mouse_Spleen1,2,234,0.0911214953271028
Mouse_Spleen1,3,236,0.09190031152647975
Mouse_Spleen1,4,243,0.09462616822429906
Mouse_Spleen1,5,223,0.08683800623052959
Mouse_Spleen1,6,399,0.15537383177570094
Mouse_Spleen1,7,314,0.12227414330218069
Mouse_Spleen1,8,234,0.0911214953271028
Mouse_Spleen1,9,265,0.10319314641744548
Mouse_Spleen2,0,212,0.07658959537572255
Mouse_Spleen2,1,287,0.1036849710982659
Mouse_Spleen2,2,269,0.09718208092485549
Mouse_Spleen2,3,217,0.07839595375722544
Mouse_Spleen2,4,264,0.0953757225433526
Mouse_Spleen2,5,221,0.07984104046242775
Mouse_Spleen2,6,301,0.108742774566474
Mouse_Spleen2,7,379,0.1369219653179191
Mouse_Spleen2,8,396,0.1430635838150289
Mouse_Spleen2,9,222,0.08020231213872832
