section,spot_index,obs_name,cluster,stage
Mouse_Thymus3,1160,10_48,0,Mouse_Thymus3
Mouse_Thymus3,1161,32_51,5,Mouse_Thymus3
Mouse_Thymus3,1162,33_53,5,Mouse_Thymus3
Mouse_Thymus3,1163,113_51,1,Mouse_Thymus3
Mouse_Thymus3,1164,43_42,0,Mouse_Thymus3
Mouse_Thymus3,1165,116_66,1,Mouse_Thymus3
Mouse_Thymus3,1166,63_23,5,Mouse_Thymus3
Mouse_Thymus3,1167,16_54,5,Mouse_Thymus3
Mouse_Thymus3,1168,75_45,0,Mouse_Thymus3
Mouse_Thymus3,1169,41_47,0,Mouse_Thymus3
Mouse_Thymus3,1170,88_10,5,Mouse_Thymus3
Mouse_Thymus3,1171,75_5,1,Mouse_Thymus3
Mouse_Thymus3,1172,97_10,9,Mouse_Thymus3
Mouse_Thymus3,1173,110_42,0,Mouse_Thymus3
Mouse_Thymus3,1174,100_19,1,Mouse_Thymus3
Mouse_Thymus3,1175,66_9,1,Mouse_Thymus3
Mouse_Thymus3,1176,103_37,0,Mouse_Thymus3
Mouse_Thymus3,1177,79_42,1,Mouse_Thymus3
Mouse_Thymus3,1178,89_3,9,Mouse_Thymus3
Mouse_Thymus3,1179,96_33,6,Mouse_Thymus3
Mouse_Thymus3,1180,82_53,5,Mouse_Thymus3
Mouse_Thymus3,1181,38_42,0,Mouse_Thymus3
Mouse_Thymus3,1182,104_30,1,Mouse_Thymus3
Mouse_Thymus3,1183,32_58,5,Mouse_Thymus3
Mouse_Thymus3,1184,109_59,8,Mouse_Thymus3
Mouse_Thymus3,1185,91_24,0,Mouse_Thymus3
Mouse_Thymus3,1186,90_46,1,Mouse_Thymus3
Mouse_Thymus3,1187,42_27,1,Mouse_Thymus3
Mouse_Thymus3,1188,86_22,0,Mouse_Thymus3
Mouse_Thymus3,1189,13_57,8,Mouse_Thymus3
Mouse_Thymus3,1190,75_53,9,Mouse_Thymus3
Mouse_Thymus3,1191,94_5,8,Mouse_Thymus3
Mouse_Thymus3,1192,82_41,1,Mouse_Thymus3
Mouse_Thymus3,1193,95_14,8,Mouse_Thymus3
Mouse_Thymus3,1194,36_27,5,Mouse_Thymus3
Mouse_Thymus3,1195,117_57,0,Mouse_Thymus3
Mouse_Thymus3,1196,111_60,5,Mouse_Thymus3
Mouse_Thymus3,1197,107_26,9,Mouse_Thymus3
Mouse_Thymus3,1198,59_16,8,Mouse_Thymus3
Mouse_Thymus3,1199,45_28,0,Mouse_Thymus3
Mouse_Thymus3,1200,32_40,8,Mouse_Thymus3
Mouse_Thymus3,1201,121_68,5,Mouse_Thymus3
Mouse_Thymus3,1202,105_55,1,Mouse_Thymus3
Mouse_Thymus3,1203,96_44,1,Mouse_Thymus3
Mouse_Thymus3,1204,30_37,5,Mouse_Thymus3
Mouse_Thymus3,1205,123_57,1,Mouse_Thymus3
Mouse_Thymus3,1206,9_52,5,Mouse_Thymus3
Mouse_Thymus3,1207,70_8,1,Mouse_Thymus3
Mouse_Thymus3,1208,75_28,0,Mouse_Thymus3
Mouse_Thymus3,1209,75_17,8,Mouse_Thymus3
Mouse_Thymus3,1210,39_24,4,Mouse_Thymus3
Mouse_Thymus3,1211,27_31,5,Mouse_Thymus3
Mouse_Thymus3,1212,97_34,0,Mouse_Thymus3
Mouse_Thymus3,1213,8_50,5,Mouse_Thymus3
Mouse_Thymus3,1214,71_8,8,Mouse_Thymus3
Mouse_Thymus3,1215,2_48,5,Mouse_Thymus3
Mouse_Thymus3,1216,92_58,8,Mouse_Thymus3
Mouse_Thymus3,1217,104_40,0,Mouse_Thymus3
Mouse_Thymus3,1218,79_30,6,Mouse_Thymus3
Mouse_Thymus3,1219,78_54,9,Mouse_Thymus3
Mouse_Thymus3,1220,56_24,0,Mouse_Thymus3
Mouse_Thymus3,1221,117_55,0,Mouse_Thymus3
Mouse_Thymus3,1222,71_48,9,Mouse_Thymus3
Mouse_Thymus3,1223,71_14,5,Mouse_Thymus3
Mouse_Thymus3,1224,105_43,6,Mouse_Thymus3
Mouse_Thymus3,1225,99_56,1,Mouse_Thymus3
Mouse_Thymus3,1226,42_52,5,Mouse_Thymus3
Mouse_Thymus3,1227,62_20,0,Mouse_Thymus3
Mouse_Thymus3,1228,123_64,5,Mouse_Thymus3
Mouse_Thymus3,1229,44_49,6,Mouse_Thymus3
Mouse_Thymus3,1230,34_23,4,Mouse_Thymus3
Mouse_Thymus3,1231,93_50,5,Mouse_Thymus3
Mouse_Thymus3,1232,114_54,8,Mouse_Thymus3
Mouse_Thymus3,1233,75_36,0,Mouse_Thymus3
Mouse_Thymus3,1234,120_64,1,Mouse_Thymus3
Mouse_Thymus3,1235,79_20,0,Mouse_Thymus3
Mouse_Thymus3,1236,62_9,5,Mouse_Thymus3
Mouse_Thymus3,1237,93_44,1,Mouse_Thymus3
Mouse_Thymus3,1238,60_20,6,Mouse_Thymus3
Mouse_Thymus3,1239,19_49,0,Mouse_Thymus3
Mouse_Thymus3,1240,42_19,5,Mouse_Thymus3
Mouse_Thymus3,1241,83_6,1,Mouse_Thymus3
Mouse_Thymus3,1242,28_49,0,Mouse_Thymus3
Mouse_Thymus3,1243,113_62,1,Mouse_Thymus3
Mouse_Thymus3,1244,25_60,8,Mouse_Thymus3
Mouse_Thymus3,1245,89_52,1,Mouse_Thymus3
Mouse_Thymus3,1246,76_48,1,Mouse_Thymus3
Mouse_Thymus3,1247,32_50,0,Mouse_Thymus3
Mouse_Thymus3,1248,90_34,1,Mouse_Thymus3
Mouse_Thymus3,1249,94_29,5,Mouse_Thymus3
Mouse_Thymus3,1250,84_32,1,Mouse_Thymus3
Mouse_Thymus3,1251,95_7,8,Mouse_Thymus3
Mouse_Thymus3,1252,82_28,0,Mouse_Thymus3
Mouse_Thymus3,1253,121_64,6,Mouse_Thymus3
Mouse_Thymus3,1254,98_45,9,Mouse_Thymus3
Mouse_Thymus3,1255,118_67,1,Mouse_Thymus3
Mouse_Thymus3,1256,86_49,1,Mouse_Thymus3
Mouse_Thymus3,1257,88_50,1,Mouse_Thymus3
Mouse_Thymus3,1258,70_22,0,Mouse_Thymus3
Mouse_Thymus3,1259,31_46,0,Mouse_Thymus3
Mouse_Thymus3,1260,98_38,0,Mouse_Thymus3
Mouse_Thymus3,1261,83_12,6,Mouse_Thymus3
Mouse_Thymus3,1262,85_44,1,Mouse_Thymus3
Mouse_Thymus3,1263,49_41,0,Mouse_Thymus3
Mouse_Thymus3,1264,32_54,5,Mouse_Thymus3
Mouse_Thymus3,1265,47_30,6,Mouse_Thymus3
Mouse_Thymus3,1266,64_49,4,Mouse_Thymus3
Mouse_Thymus3,1267,97_63,5,Mouse_Thymus3
Mouse_Thymus3,1268,90_6,8,Mouse_Thymus3
Mouse_Thymus3,1269,115_54,6,Mouse_Thymus3
Mouse_Thymus3,1270,78_27,5,Mouse_Thymus3
Mouse_Thymus3,1271,67_17,1,Mouse_Thymus3
Mouse_Thymus3,1272,122_62,5,Mouse_Thymus3
Mouse_Thymus3,1273,91_47,1,Mouse_Thymus3
Mouse_Thymus3,1274,112_47,6,Mouse_Thymus3
Mouse_Thymus3,1275,81_5,1,Mouse_Thymus3
Mouse_Thymus3,1276,115_66,1,Mouse_Thymus3
Mouse_Thymus3,1277,110_36,5,Mouse_Thymus3
Mouse_Thymus3,1278,107_28,5,Mouse_Thymus3
Mouse_Thymus3,1279,87_29,1,Mouse_Thymus3
Mouse_Thymus3,1280,36_47,0,Mouse_Thymus3
Mouse_Thymus3,1281,100_25,0,Mouse_Thymus3
Mouse_Thymus3,1282,73_0,5,Mouse_Thymus3
Mouse_Thymus3,1283,84_42,1,Mouse_Thymus3
Mouse_Thymus3,1284,104_21,4,Mouse_Thymus3
Mouse_Thymus3,1285,43_45,0,Mouse_Thymus3
Mouse_Thymus3,1286,17_56,5,Mouse_Thymus3
Mouse_Thymus3,1287,56_15,8,Mouse_Thymus3
Mouse_Thymus3,1288,30_27,5,Mouse_Thymus3
Mouse_Thymus3,1289,68_18,9,Mouse_Thymus3
Mouse_Thymus3,1290,44_38,8,Mouse_Thymus3
Mouse_Thymus3,1291,46_31,0,Mouse_Thymus3
Mouse_Thymus3,1292,52_24,9,Mouse_Thymus3
Mouse_Thymus3,1293,84_4,1,Mouse_Thymus3
Mouse_Thymus3,1294,75_25,0,Mouse_Thymus3
Mouse_Thymus3,1295,52_37,0,Mouse_Thymus3
Mouse_Thymus3,1296,86_41,1,Mouse_Thymus3
Mouse_Thymus3,1297,94_43,1,Mouse_Thymus3
Mouse_Thymus3,1298,81_44,1,Mouse_Thymus3
Mouse_Thymus3,1299,56_25,0,Mouse_Thymus3
Mouse_Thymus3,1300,70_13,1,Mouse_Thymus3
Mouse_Thymus3,1301,60_40,5,Mouse_Thymus3
Mouse_Thymus3,1302,33_39,1,Mouse_Thymus3
Mouse_Thymus3,1303,69_47,9,Mouse_Thymus3
Mouse_Thymus3,1304,115_57,0,Mouse_Thymus3
Mouse_Thymus3,1305,105_52,1,Mouse_Thymus3
Mouse_Thymus3,1306,95_16,1,Mouse_Thymus3
Mouse_Thymus3,1307,121_57,5,Mouse_Thymus3
Mouse_Thymus3,1308,77_39,0,Mouse_Thymus3
Mouse_Thymus3,1309,50_34,6,Mouse_Thymus3
Mouse_Thymus3,1310,72_28,0,Mouse_Thymus3
Mouse_Thymus3,1311,72_7,1,Mouse_Thymus3
Mouse_Thymus3,1312,96_61,1,Mouse_Thymus3
Mouse_Thymus3,1313,46_46,5,Mouse_Thymus3
Mouse_Thymus3,1314,33_33,5,Mouse_Thymus3
Mouse_Thymus3,1315,102_43,1,Mouse_Thymus3
Mouse_Thymus3,1316,70_16,1,Mouse_Thymus3
Mouse_Thymus3,1317,105_54,5,Mouse_Thymus3
Mouse_Thymus3,1318,31_39,6,Mouse_Thymus3
Mouse_Thymus3,1319,62_27,1,Mouse_Thymus3
Mouse_Thymus3,1320,82_6,5,Mouse_Thymus3
Mouse_Thymus3,1321,45_41,0,Mouse_Thymus3
Mouse_Thymus3,1322,85_57,5,Mouse_Thymus3
Mouse_Thymus3,1323,82_40,8,Mouse_Thymus3
Mouse_Thymus3,1324,48_34,6,Mouse_Thymus3
Mouse_Thymus3,1325,55_24,0,Mouse_Thymus3
Mouse_Thymus3,1326,105_33,9,Mouse_Thymus3
Mouse_Thymus3,1327,90_48,1,Mouse_Thymus3
Mouse_Thymus3,1328,82_27,6,Mouse_Thymus3
Mouse_Thymus3,1329,99_33,6,Mouse_Thymus3
Mouse_Thymus3,1330,72_41,0,Mouse_Thymus3
Mouse_Thymus3,1331,33_54,5,Mouse_Thymus3
Mouse_Thymus3,1332,69_48,1,Mouse_Thymus3
Mouse_Thymus3,1333,64_13,1,Mouse_Thymus3
Mouse_Thymus3,1334,56_34,0,Mouse_Thymus3
Mouse_Thymus3,1335,66_31,1,Mouse_Thymus3
Mouse_Thymus3,1336,48_19,5,Mouse_Thymus3
Mouse_Thymus3,1337,68_36,0,Mouse_Thymus3
Mouse_Thymus3,1338,49_22,0,Mouse_Thymus3
Mouse_Thymus3,1339,83_42,1,Mouse_Thymus3
Mouse_Thymus3,1340,64_30,1,Mouse_Thymus3
Mouse_Thymus3,1341,63_30,5,Mouse_Thymus3
Mouse_Thymus3,1342,92_22,0,Mouse_Thymus3
Mouse_Thymus3,1343,119_68,5,Mouse_Thymus3
Mouse_Thymus3,1344,22_56,5,Mouse_Thymus3
Mouse_Thymus3,1345,13_52,1,Mouse_Thymus3
Mouse_Thymus3,1346,35_33,5,Mouse_Thymus3
Mouse_Thymus3,1347,95_5,4,Mouse_Thymus3
Mouse_Thymus3,1348,32_56,5,Mouse_Thymus3
Mouse_Thymus3,1349,21_37,5,Mouse_Thymus3
Mouse_Thymus3,1350,29_29,1,Mouse_Thymus3
Mouse_Thymus3,1351,96_39,9,Mouse_Thymus3
Mouse_Thymus3,1352,112_38,5,Mouse_Thymus3
Mouse_Thymus3,1353,117_44,5,Mouse_Thymus3
Mouse_Thymus3,1354,60_12,1,Mouse_Thymus3
Mouse_Thymus3,1355,42_47,6,Mouse_Thymus3
Mouse_Thymus3,1356,91_45,9,Mouse_Thymus3
Mouse_Thymus3,1357,70_25,0,Mouse_Thymus3
Mouse_Thymus3,1358,89_43,1,Mouse_Thymus3
Mouse_Thymus3,1359,49_23,0,Mouse_Thymus3
Mouse_Thymus3,1360,79_18,0,Mouse_Thymus3
Mouse_Thymus3,1361,74_4,9,Mouse_Thymus3
Mouse_Thymus3,1362,49_36,8,Mouse_Thymus3
Mouse_Thymus3,1363,72_10,5,Mouse_Thymus3
Mouse_Thymus3,1364,68_43,1,Mouse_Thymus3
Mouse_Thymus3,1365,54_38,9,Mouse_Thymus3
Mouse_Thymus3,1366,6_47,5,Mouse_Thymus3
Mouse_Thymus3,1367,68_2,8,Mouse_Thymus3
Mouse_Thymus3,1368,61_16,1,Mouse_Thymus3
Mouse_Thymus3,1369,66_32,5,Mouse_Thymus3
Mouse_Thymus3,1370,41_55,5,Mouse_Thymus3
Mouse_Thymus3,1371,43_43,0,Mouse_Thymus3
Mouse_Thymus3,1372,89_4,9,Mouse_Thymus3
Mouse_Thymus3,1373,122_66,0,Mouse_Thymus3
Mouse_Thymus3,1374,90_26,0,Mouse_Thymus3
Mouse_Thymus3,1375,57_41,5,Mouse_Thymus3
Mouse_Thymus3,1376,37_35,1,Mouse_Thymus3
Mouse_Thymus3,1377,14_52,1,Mouse_Thymus3
Mouse_Thymus3,1378,29_44,0,Mouse_Thymus3
Mouse_Thymus3,1379,73_38,0,Mouse_Thymus3
Mouse_Thymus3,1380,33_43,0,Mouse_Thymus3
Mouse_Thymus3,1381,50_45,8,Mouse_Thymus3
Mouse_Thymus3,1382,119_49,1,Mouse_Thymus3
Mouse_Thymus3,1383,84_16,6,Mouse_Thymus3
Mouse_Thymus3,1384,58_32,6,Mouse_Thymus3
Mouse_Thymus3,1385,47_19,1,Mouse_Thymus3
Mouse_Thymus3,1386,89_22,0,Mouse_Thymus3
Mouse_Thymus3,1387,74_51,1,Mouse_Thymus3
Mouse_Thymus3,1388,112_55,5,Mouse_Thymus3
Mouse_Thymus3,1389,63_24,6,Mouse_Thymus3
Mouse_Thymus3,1390,109_56,1,Mouse_Thymus3
Mouse_Thymus3,1391,47_37,6,Mouse_Thymus3
Mouse_Thymus3,1392,48_29,0,Mouse_Thymus3
Mouse_Thymus3,1393,67_33,1,Mouse_Thymus3
Mouse_Thymus3,1394,88_56,5,Mouse_Thymus3
Mouse_Thymus3,1395,31_40,5,Mouse_Thymus3
Mouse_Thymus3,1396,125_64,5,Mouse_Thymus3
Mouse_Thymus3,1397,106_46,0,Mouse_Thymus3
Mouse_Thymus3,1398,85_14,0,Mouse_Thymus3
Mouse_Thymus3,1399,33_41,6,Mouse_Thymus3
Mouse_Thymus3,1400,83_9,5,Mouse_Thymus3
Mouse_Thymus3,1401,59_38,6,Mouse_Thymus3
Mouse_Thymus3,1402,31_48,0,Mouse_Thymus3
Mouse_Thymus3,1403,85_8,1,Mouse_Thymus3
Mouse_Thymus3,1404,58_13,1,Mouse_Thymus3
Mouse_Thymus3,1405,3_51,5,Mouse_Thymus3
Mouse_Thymus3,1406,73_3,5,Mouse_Thymus3
Mouse_Thymus3,1407,12_57,9,Mouse_Thymus3
Mouse_Thymus3,1408,116_41,5,Mouse_Thymus3
Mouse_Thymus3,1409,89_9,1,Mouse_Thymus3
Mouse_Thymus3,1410,30_31,8,Mouse_Thymus3
Mouse_Thymus3,1411,90_16,5,Mouse_Thymus3
Mouse_Thymus3,1412,61_11,1,Mouse_Thymus3
Mouse_Thymus3,1413,34_37,1,Mouse_Thymus3
Mouse_Thymus3,1414,114_41,5,Mouse_Thymus3
Mouse_Thymus3,1415,53_38,8,Mouse_Thymus3
Mouse_Thymus3,1416,103_52,1,Mouse_Thymus3
Mouse_Thymus3,1417,96_17,1,Mouse_Thymus3
Mouse_Thymus3,1418,86_35,1,Mouse_Thymus3
Mouse_Thymus3,1419,82_42,5,Mouse_Thymus3
Mouse_Thymus3,1420,60_36,0,Mouse_Thymus3
Mouse_Thymus3,1421,114_45,6,Mouse_Thymus3
Mouse_Thymus3,1422,89_23,0,Mouse_Thymus3
Mouse_Thymus3,1423,65_11,8,Mouse_Thymus3
Mouse_Thymus3,1424,101_57,1,Mouse_Thymus3
Mouse_Thymus3,1425,72_25,0,Mouse_Thymus3
Mouse_Thymus3,1426,75_7,5,Mouse_Thymus3
Mouse_Thymus3,1427,29_40,1,Mouse_Thymus3
Mouse_Thymus3,1428,66_15,1,Mouse_Thymus3
Mouse_Thymus3,1429,76_50,1,Mouse_Thymus3
Mouse_Thymus3,1430,12_48,0,Mouse_Thymus3
Mouse_Thymus3,1431,93_33,0,Mouse_Thymus3
Mouse_Thymus3,1432,57_36,0,Mouse_Thymus3
Mouse_Thymus3,1433,27_38,1,Mouse_Thymus3
Mouse_Thymus3,1434,49_21,0,Mouse_Thymus3
Mouse_Thymus3,1435,72_40,0,Mouse_Thymus3
Mouse_Thymus3,1436,98_47,1,Mouse_Thymus3
Mouse_Thymus3,1437,35_29,6,Mouse_Thymus3
Mouse_Thymus3,1438,90_49,1,Mouse_Thymus3
Mouse_Thymus3,1439,73_11,6,Mouse_Thymus3
Mouse_Thymus3,1440,56_40,5,Mouse_Thymus3
Mouse_Thymus3,1441,63_45,1,Mouse_Thymus3
Mouse_Thymus3,1442,82_43,5,Mouse_Thymus3
Mouse_Thymus3,1443,15_44,6,Mouse_Thymus3
Mouse_Thymus3,1444,12_52,8,Mouse_Thymus3
Mouse_Thymus3,1445,72_18,6,Mouse_Thymus3
Mouse_Thymus3,1446,66_18,6,Mouse_Thymus3
Mouse_Thymus3,1447,81_52,1,Mouse_Thymus3
Mouse_Thymus3,1448,54_26,0,Mouse_Thymus3
Mouse_Thymus3,1449,82_35,8,Mouse_Thymus3
Mouse_Thymus3,1450,81_16,0,Mouse_Thymus3
Mouse_Thymus3,1451,65_4,8,Mouse_Thymus3
Mouse_Thymus3,1452,63_3,4,Mouse_Thymus3
Mouse_Thymus3,1453,107_39,0,Mouse_Thymus3
Mouse_Thymus3,1454,95_15,5,Mouse_Thymus3
Mouse_Thymus3,1455,124_61,8,Mouse_Thymus3
Mouse_Thymus3,1456,83_55,1,Mouse_Thymus3
Mouse_Thymus3,1457,124_71,8,Mouse_Thymus3
Mouse_Thymus3,1458,66_14,1,Mouse_Thymus3
Mouse_Thymus3,1459,52_18,1,Mouse_Thymus3
Mouse_Thymus3,1460,47_21,8,Mouse_Thymus3
Mouse_Thymus3,1461,62_6,9,Mouse_Thymus3
Mouse_Thymus3,1462,104_44,9,Mouse_Thymus3
Mouse_Thymus3,1463,49_46,5,Mouse_Thymus3
Mouse_Thymus3,1464,100_24,8,Mouse_Thymus3
Mouse_Thymus3,1465,80_13,9,Mouse_Thymus3
Mouse_Thymus3,1466,121_71,5,Mouse_Thymus3
Mouse_Thymus3,1467,87_16,0,Mouse_Thymus3
Mouse_Thymus3,1468,45_46,5,Mouse_Thymus3
Mouse_Thymus3,1469,26_57,5,Mouse_Thymus3
Mouse_Thymus3,1470,37_30,6,Mouse_Thymus3
Mouse_Thymus3,1471,65_20,6,Mouse_Thymus3
Mouse_Thymus3,1472,66_17,1,Mouse_Thymus3
Mouse_Thymus3,1473,28_59,5,Mouse_Thymus3
Mouse_Thymus3,1474,44_31,0,Mouse_Thymus3
Mouse_Thymus3,1475,46_38,0,Mouse_Thymus3
Mouse_Thymus3,1476,103_24,1,Mouse_Thymus3
Mouse_Thymus3,1477,82_33,1,Mouse_Thymus3
Mouse_Thymus3,1478,66_26,6,Mouse_Thymus3
Mouse_Thymus3,1479,62_47,8,Mouse_Thymus3
Mouse_Thymus3,1480,70_0,5,Mouse_Thymus3
Mouse_Thymus3,1481,65_6,5,Mouse_Thymus3
Mouse_Thymus3,1482,94_44,5,Mouse_Thymus3
Mouse_Thymus3,1483,93_53,1,Mouse_Thymus3
Mouse_Thymus3,1484,65_23,6,Mouse_Thymus3
Mouse_Thymus3,1485,81_31,6,Mouse_Thymus3
Mouse_Thymus3,1486,28_55,5,Mouse_Thymus3
Mouse_Thymus3,1487,104_35,0,Mouse_Thymus3
Mouse_Thymus3,1488,93_8,1,Mouse_Thymus3
Mouse_Thymus3,1489,47_46,5,Mouse_Thymus3
Mouse_Thymus3,1490,116_68,9,Mouse_Thymus3
Mouse_Thymus3,1491,9_45,5,Mouse_Thymus3
Mouse_Thymus3,1492,99_21,1,Mouse_Thymus3
Mouse_Thymus3,1493,88_60,9,Mouse_Thymus3
Mouse_Thymus3,1494,70_33,6,Mouse_Thymus3
Mouse_Thymus3,1495,86_8,8,Mouse_Thymus3
Mouse_Thymus3,1496,5_50,1,Mouse_Thymus3
Mouse_Thymus3,1497,87_22,0,Mouse_Thymus3
Mouse_Thymus3,1498,85_33,1,Mouse_Thymus3
Mouse_Thymus3,1499,15_56,5,Mouse_Thymus3
Mouse_Thymus3,1500,41_26,5,Mouse_Thymus3
Mouse_Thymus3,1501,63_36,8,Mouse_Thymus3
Mouse_Thymus3,1502,80_33,1,Mouse_Thymus3
Mouse_Thymus3,1503,52_38,6,Mouse_Thymus3
Mouse_Thymus3,1504,25_40,5,Mouse_Thymus3
Mouse_Thymus3,1505,69_41,6,Mouse_Thymus3
Mouse_Thymus3,1506,56_28,0,Mouse_Thymus3
Mouse_Thymus3,1507,48_21,6,Mouse_Thymus3
Mouse_Thymus3,1508,48_16,5,Mouse_Thymus3
Mouse_Thymus3,1509,66_28,0,Mouse_Thymus3
Mouse_Thymus3,1510,14_50,0,Mouse_Thymus3
Mouse_Thymus3,1511,9_54,9,Mouse_Thymus3
Mouse_Thymus3,1512,58_26,0,Mouse_Thymus3
Mouse_Thymus3,1513,64_11,1,Mouse_Thymus3
Mouse_Thymus3,1514,55_25,0,Mouse_Thymus3
Mouse_Thymus3,1515,45_22,6,Mouse_Thymus3
Mouse_Thymus3,1516,73_6,5,Mouse_Thymus3
Mouse_Thymus3,1517,20_50,0,Mouse_Thymus3
Mouse_Thymus3,1518,106_30,1,Mouse_Thymus3
Mouse_Thymus3,1519,38_43,0,Mouse_Thymus3
Mouse_Thymus3,1520,110_62,8,Mouse_Thymus3
Mouse_Thymus3,1521,120_71,9,Mouse_Thymus3
Mouse_Thymus3,1522,37_48,0,Mouse_Thymus3
Mouse_Thymus3,1523,76_38,0,Mouse_Thymus3
Mouse_Thymus3,1524,59_9,9,Mouse_Thymus3
Mouse_Thymus3,1525,106_26,1,Mouse_Thymus3
Mouse_Thymus3,1526,46_42,0,Mouse_Thymus3
Mouse_Thymus3,1527,71_36,0,Mouse_Thymus3
Mouse_Thymus3,1528,112_52,5,Mouse_Thymus3
Mouse_Thymus3,1529,118_64,1,Mouse_Thymus3
Mouse_Thymus3,1530,87_4,8,Mouse_Thymus3
Mouse_Thymus3,1531,93_58,5,Mouse_Thymus3
Mouse_Thymus3,1532,21_45,5,Mouse_Thymus3
Mouse_Thymus3,1533,84_35,1,Mouse_Thymus3
Mouse_Thymus3,1534,85_20,0,Mouse_Thymus3
Mouse_Thymus3,1535,92_49,1,Mouse_Thymus3
Mouse_Thymus3,1536,44_25,8,Mouse_Thymus3
Mouse_Thymus3,1537,44_20,5,Mouse_Thymus3
Mouse_Thymus3,1538,117_60,0,Mouse_Thymus3
Mouse_Thymus3,1539,125_68,5,Mouse_Thymus3
Mouse_Thymus3,1540,95_35,0,Mouse_Thymus3
Mouse_Thymus3,1541,65_41,1,Mouse_Thymus3
Mouse_Thymus3,1542,121_61,6,Mouse_Thymus3
Mouse_Thymus3,1543,113_66,9,Mouse_Thymus3
Mouse_Thymus3,1544,25_43,5,Mouse_Thymus3
Mouse_Thymus3,1545,109_54,1,Mouse_Thymus3
Mouse_Thymus3,1546,51_42,5,Mouse_Thymus3
Mouse_Thymus3,1547,64_42,1,Mouse_Thymus3
Mouse_Thymus3,1548,38_31,8,Mouse_Thymus3
Mouse_Thymus3,1549,73_43,0,Mouse_Thymus3
Mouse_Thymus3,1550,115_55,5,Mouse_Thymus3
Mouse_Thymus3,1551,38_39,1,Mouse_Thymus3
Mouse_Thymus3,1552,113_37,1,Mouse_Thymus3
Mouse_Thymus3,1553,78_25,0,Mouse_Thymus3
Mouse_Thymus3,1554,46_17,5,Mouse_Thymus3
Mouse_Thymus3,1555,93_63,9,Mouse_Thymus3
Mouse_Thymus3,1556,14_47,0,Mouse_Thymus3
Mouse_Thymus3,1557,99_15,1,Mouse_Thymus3
Mouse_Thymus3,1558,6_45,5,Mouse_Thymus3
Mouse_Thymus3,1559,86_21,0,Mouse_Thymus3
Mouse_Thymus3,1560,86_32,8,Mouse_Thymus3
Mouse_Thymus3,1561,33_24,8,Mouse_Thymus3
Mouse_Thymus3,1562,45_24,5,Mouse_Thymus3
Mouse_Thymus3,1563,110_31,9,Mouse_Thymus3
Mouse_Thymus3,1564,67_44,1,Mouse_Thymus3
Mouse_Thymus3,1565,63_8,1,Mouse_Thymus3
Mouse_Thymus3,1566,1_47,8,Mouse_Thymus3
Mouse_Thymus3,1567,19_57,1,Mouse_Thymus3
Mouse_Thymus3,1568,62_16,1,Mouse_Thymus3
Mouse_Thymus3,1569,92_8,1,Mouse_Thymus3
Mouse_Thymus3,1570,76_12,5,Mouse_Thymus3
Mouse_Thymus3,1571,55_34,6,Mouse_Thymus3
Mouse_Thymus3,1572,108_58,1,Mouse_Thymus3
Mouse_Thymus3,1573,73_17,1,Mouse_Thymus3
Mouse_Thymus3,1574,94_55,1,Mouse_Thymus3
Mouse_Thymus3,1575,98_42,9,Mouse_Thymus3
Mouse_Thymus3,1576,104_48,5,Mouse_Thymus3
Mouse_Thymus3,1577,30_55,5,Mouse_Thymus3
Mouse_Thymus3,1578,100_58,1,Mouse_Thymus3
Mouse_Thymus3,1579,111_59,5,Mouse_Thymus3
Mouse_Thymus3,1580,25_52,6,Mouse_Thymus3
Mouse_Thymus3,1581,60_37,0,Mouse_Thymus3
Mouse_Thymus3,1582,71_31,0,Mouse_Thymus3
Mouse_Thymus3,1583,99_46,5,Mouse_Thymus3
Mouse_Thymus3,1584,87_37,5,Mouse_Thymus3
Mouse_Thymus3,1585,18_42,1,Mouse_Thymus3
Mouse_Thymus3,1586,36_55,5,Mouse_Thymus3
Mouse_Thymus3,1587,15_46,0,Mouse_Thymus3
Mouse_Thymus3,1588,73_16,1,Mouse_Thymus3
Mouse_Thymus3,1589,97_37,0,Mouse_Thymus3
Mouse_Thymus3,1590,74_44,0,Mouse_Thymus3
Mouse_Thymus3,1591,91_8,1,Mouse_Thymus3
Mouse_Thymus3,1592,96_42,1,Mouse_Thymus3
Mouse_Thymus3,1593,77_1,9,Mouse_Thymus3
Mouse_Thymus3,1594,75_27,0,Mouse_Thymus3
Mouse_Thymus3,1595,35_32,6,Mouse_Thymus3
Mouse_Thymus3,1596,29_30,1,Mouse_Thymus3
Mouse_Thymus3,1597,65_44,1,Mouse_Thymus3
Mouse_Thymus3,1598,47_29,0,Mouse_Thymus3
Mouse_Thymus3,1599,77_42,0,Mouse_Thymus3
Mouse_Thymus3,1600,107_41,6,Mouse_Thymus3
Mouse_Thymus3,1601,36_44,0,Mouse_Thymus3
Mouse_Thymus3,1602,59_40,5,Mouse_Thymus3
Mouse_Thymus3,1603,4_46,8,Mouse_Thymus3
Mouse_Thymus3,1604,77_43,0,Mouse_Thymus3
Mouse_Thymus3,1605,91_28,0,Mouse_Thymus3
Mouse_Thymus3,1606,48_31,1,Mouse_Thymus3
Mouse_Thymus3,1607,63_42,5,Mouse_Thymus3
Mouse_Thymus3,1608,36_51,6,Mouse_Thymus3
Mouse_Thymus3,1609,78_13,5,Mouse_Thymus3
Mouse_Thymus3,1610,102_20,9,Mouse_Thymus3
