section,cluster,count,fraction
section1,0,48500,0.07288859766846659
section1,1,89881,0.13507835148534938
section1,2,100343,0.15080124857416377
section1,3,82246,0.12360403306888047
section1,4,42711,0.06418855453645106
section1,5,117886,0.17716588092257426
section1,6,75023,0.11274889201817255
section1,7,108809,0.16352444172594188
section2,0,22974,0.05692791460069432
section2,1,35320,0.08752041193072704
section2,2,53923,0.13361730386581525
section2,3,83813,0.20768256752972894
section2,4,29909,0.07411234429320825
section2,5,73322,0.1816866263755597
section2,6,46305,0.11474044944655482
section2,7,57997,0.1437123819577117
