mode,scope,k,n_obs,embedding_dim,cluster_asw,cluster_asw_scaled,calinski_harabasz,davies_bouldin,section_ari,section_nmi,section_asw,metric_space,labels_path
independent,Mouse_Spleen1,7,2568,128,0.05532659962773323,0.5276632998138666,114.97941757827246,3.5071874003072794,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,7,2768,128,0.05346326902508736,0.5267316345125437,121.33065376791214,3.5463841945810577,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen2.csv
independent,Mouse_Spleen1,8,2568,128,0.05342722311615944,0.5267136115580797,104.03320659404564,3.6181213161688284,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,8,2768,128,0.053285837173461914,0.526642918586731,110.00019917360746,3.651035002700363,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen2.csv
independent,Mouse_Spleen1,9,2568,128,0.051238976418972015,0.525619488209486,95.01159706608499,3.655391245460098,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,9,2768,128,0.05037136375904083,0.5251856818795204,100.71790840605698,3.65729709442941,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen2.csv
independent,Mouse_Spleen1,10,2568,128,0.054135117679834366,0.5270675588399172,87.74135035991353,3.6041968691276316,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,10,2768,128,0.0516267791390419,0.525813389569521,93.14300134053647,3.586786699670884,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen2.csv
independent,Mouse_Spleen1,11,2568,128,0.0511196069419384,0.5255598034709692,81.82047341030905,3.5365151438974625,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,11,2768,128,0.048887185752391815,0.5244435928761959,86.58588698667815,3.583403221293491,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen2.csv
independent,Mouse_Spleen1,12,2568,128,0.052141498774290085,0.526070749387145,76.33956609234968,3.6196928059833815,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen1.csv
independent,Mouse_Spleen2,12,2768,128,0.04942299798130989,0.524711498990655,80.91007477128878,3.6554329111527384,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen2.csv
