mode,k,section,n_obs,spatial_neighbor_k,neighbor_same_cluster_fraction,labels_path
independent,6,Mouse_Spleen1,2568,6,0.4511292834890966,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Spleen1.csv
independent,6,Mouse_Spleen2,2768,6,0.46170520231213874,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Spleen2.csv
independent,7,Mouse_Spleen1,2568,6,0.40212876427829697,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen1.csv
independent,7,Mouse_Spleen2,2768,6,0.41865366088631983,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen2.csv
independent,8,Mouse_Spleen1,2568,6,0.3677959501557632,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen1.csv
independent,8,Mouse_Spleen2,2768,6,0.3730130057803468,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen2.csv
independent,9,Mouse_Spleen1,2568,6,0.3364485981308411,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen1.csv
independent,9,Mouse_Spleen2,2768,6,0.34170279383429675,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen2.csv
independent,10,Mouse_Spleen1,2568,6,0.3167834890965732,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen1.csv
independent,10,Mouse_Spleen2,2768,6,0.3308646435452794,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen2.csv
independent,11,Mouse_Spleen1,2568,6,0.2934839044652129,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen1.csv
independent,11,Mouse_Spleen2,2768,6,0.30370905587668595,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen2.csv
independent,12,Mouse_Spleen1,2568,6,0.28024402907580476,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen1.csv
independent,12,Mouse_Spleen2,2768,6,0.2849229287090559,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen2.csv
