section,cluster,count,fraction
dataset1,0,251,0.11789572569281352
dataset1,1,162,0.0760920620009394
dataset1,2,522,0.2451855331141381
dataset1,3,209,0.09816815406294034
dataset1,4,327,0.15359323626115548
dataset1,5,130,0.06106153123532175
dataset1,6,347,0.1629873179896665
dataset1,7,181,0.0850164396430249
dataset2,0,63,0.0323242688558235
dataset2,1,157,0.08055413032324268
dataset2,2,667,0.3422267829656234
dataset2,3,127,0.06516162134427912
dataset2,4,473,0.2426885582349923
dataset2,5,59,0.030271934325295024
dataset2,6,304,0.15597742432016418
dataset2,7,99,0.05079527963057978
dataset3,0,101,0.056837366347777155
dataset3,1,253,0.14237478897017444
dataset3,2,285,0.16038266741699495
dataset3,3,404,0.22734946539110862
dataset3,4,194,0.10917276308384918
dataset3,5,378,0.21271806415306696
dataset3,6,90,0.050647158131682614
dataset3,7,72,0.04051772650534609
dataset4,0,155,0.1227236737925574
dataset4,1,46,0.03642121931908155
dataset4,2,130,0.10292953285827396
dataset4,3,142,0.11243072050673
dataset4,4,173,0.1369754552652415
dataset4,5,127,0.10055423594615993
dataset4,6,343,0.27157561361836896
dataset4,7,147,0.1163895486935867
